"customerID","InvoiceDate","DueDate","SettledDate","InvoiceAmount","DaysLate","On Time"
"9286-VLKMI","2/28/2013","3/30/2013","3/3/2013","36.13","0","On Time"
"9460-VAZGD","12/22/2012","1/21/2013","1/9/2013","50.82","0","On Time"
"8976-AMJEO","9/14/2013","10/14/2013","10/5/2013","66.75","0","On Time"
"7758-WKLVM","7/4/2013","8/3/2013","8/2/2013","55.12","0","On Time"
"2447-JCFGW","8/23/2013","9/22/2013","9/17/2013","47.63","0","On Time"
"6004-KITZM","3/21/2013","4/20/2013","4/9/2013","54.33","0","On Time"
"0379-NEVHP","11/6/2013","12/6/2013","11/17/2013","59.56","0","On Time"
"8389-TCXFQ","9/11/2012","10/11/2012","10/9/2012","46.35","0","On Time"
"5164-VMYWJ","3/23/2013","4/22/2013","4/11/2013","59.54","0","On Time"
"9883-SDWFS","11/4/2013","12/4/2013","11/27/2013","40.88","0","On Time"
"3569-VJWXS","5/24/2013","6/23/2013","6/6/2013","61.84","0","On Time"
"3448-OWJOT","4/23/2012","5/23/2012","6/21/2012","56.31","29","1-30 days"
"3993-QUNVJ","7/8/2012","8/7/2012","8/1/2012","47.48","0","On Time"
"3598-DNURW","2/1/2012","3/2/2012","2/19/2012","84.13","0","On Time"
"8887-NCUZC","6/1/2012","7/1/2012","7/1/2012","34.27","0","On Time"
"8690-EEBEO","3/22/2012","4/21/2012","4/26/2012","64.1","5","1-30 days"
"3993-QUNVJ","3/20/2013","4/19/2013","4/15/2013","63.32","0","On Time"
"7695-NKUXM","8/17/2012","9/16/2012","9/14/2012","55.22","0","On Time"
"2820-XGXSB","2/11/2012","3/12/2012","2/14/2012","64.87","0","On Time"
"9286-VLKMI","10/18/2012","11/17/2012","10/28/2012","53.68","0","On Time"
"0187-ERLSR","5/25/2013","6/24/2013","6/2/2013","53.59","0","On Time"
"8820-BLYDZ","2/3/2013","3/5/2013","2/13/2013","60.75","0","On Time"
"7050-KQLDO","9/14/2013","10/14/2013","10/1/2013","55.88","0","On Time"
"1447-YZKCL","1/16/2013","2/15/2013","2/6/2013","70.75","0","On Time"
"5592-UQXSS","11/14/2012","12/14/2012","12/12/2012","60.03","0","On Time"
"5613-UHVMG","2/4/2012","3/5/2012","3/7/2012","75.04","2","1-30 days"
"9323-NDIOV","9/21/2013","10/21/2013","10/21/2013","61.47","0","On Time"
"6048-QPZCF","3/4/2013","4/3/2013","3/26/2013","98.68","0","On Time"
"0465-DTULQ","10/20/2013","11/19/2013","11/10/2013","46.07","0","On Time"
"5613-UHVMG","10/19/2012","11/18/2012","11/15/2012","74.37","0","On Time"
"3831-FXWYK","4/28/2013","5/28/2013","5/23/2013","67.23","0","On Time"
"4460-ZXNDN","5/29/2013","6/28/2013","7/25/2013","101.06","27","1-30 days"
"5924-UOPGH","8/28/2013","9/27/2013","9/25/2013","71.19","0","On Time"
"7758-WKLVM","6/6/2013","7/6/2013","7/25/2013","63.74","19","1-30 days"
"0688-XNJRO","2/11/2012","3/12/2012","3/15/2012","27.22","3","1-30 days"
"2447-JCFGW","9/19/2012","10/19/2012","10/10/2012","33.62","0","On Time"
"7654-DOLHO","3/16/2012","4/15/2012","4/15/2012","33.75","0","On Time"
"8156-PCYBM","7/5/2012","8/4/2012","7/30/2012","55.53","0","On Time"
"7758-WKLVM","11/5/2012","12/5/2012","12/30/2012","41.61","25","1-30 days"
"2447-JCFGW","2/22/2013","3/24/2013","3/22/2013","49.56","0","On Time"
"2824-HJQPP","5/21/2012","6/20/2012","6/20/2012","60.2","0","On Time"
"7654-DOLHO","9/19/2013","10/19/2013","10/24/2013","50.16","5","1-30 days"
"7841-HROAQ","12/13/2012","1/12/2013","1/4/2013","73","0","On Time"
"2125-HJDLA","10/23/2013","11/22/2013","12/6/2013","62.04","14","1-30 days"
"7600-OISKG","6/20/2012","7/20/2012","7/15/2012","45.48","0","On Time"
"8887-NCUZC","7/5/2013","8/4/2013","8/1/2013","13.15","0","On Time"
"8389-TCXFQ","5/7/2012","6/6/2012","6/19/2012","30.53","13","1-30 days"
"9771-QTLGZ","11/16/2013","12/16/2013","11/29/2013","55.94","0","On Time"
"9725-EZTEJ","3/17/2013","4/16/2013","3/30/2013","96.22","0","On Time"
"9323-NDIOV","4/25/2013","5/25/2013","5/19/2013","43.62","0","On Time"
"1408-OQZUE","1/16/2013","2/15/2013","2/5/2013","61.39","0","On Time"
"9323-NDIOV","10/8/2013","11/7/2013","11/2/2013","69.18","0","On Time"
"9322-YCTQO","10/5/2012","11/4/2012","11/8/2012","97.91","4","1-30 days"
"5529-TBPGK","9/9/2012","10/9/2012","10/10/2012","75.34","1","1-30 days"
"5920-DPXLN","7/20/2012","8/19/2012","8/17/2012","63.57","0","On Time"
"9286-VLKMI","9/25/2013","10/25/2013","9/30/2013","39.45","0","On Time"
"5592-UQXSS","2/2/2012","3/3/2012","3/10/2012","44.92","7","1-30 days"
"0688-XNJRO","12/14/2012","1/13/2013","1/14/2013","40.86","1","1-30 days"
"0783-PEPYR","1/8/2012","2/7/2012","2/20/2012","63.92","13","1-30 days"
"5924-UOPGH","1/11/2013","2/10/2013","1/31/2013","92.82","0","On Time"
"8887-NCUZC","6/1/2012","7/1/2012","7/6/2012","34.41","5","1-30 days"
"5924-UOPGH","4/21/2012","5/21/2012","5/9/2012","96.82","0","On Time"
"9841-XLGBV","6/10/2012","7/10/2012","7/8/2012","47.52","0","On Time"
"1168-BEASA","4/21/2013","5/21/2013","5/13/2013","51.65","0","On Time"
"8887-NCUZC","9/26/2013","10/26/2013","11/4/2013","31.45","9","1-30 days"
"2621-XCLEH","3/1/2013","3/31/2013","4/25/2013","58.96","25","1-30 days"
"7372-CESLR","2/16/2012","3/17/2012","3/17/2012","47.45","0","On Time"
"9014-WENVB","10/16/2012","11/15/2012","11/14/2012","58.76","0","On Time"
"7228-LEPPM","7/10/2013","8/9/2013","8/19/2013","46.4","10","1-30 days"
"7938-EVASK","5/30/2012","6/29/2012","7/6/2012","68.22","7","1-30 days"
"5592-UQXSS","4/9/2012","5/9/2012","5/7/2012","64.41","0","On Time"
"9725-EZTEJ","2/2/2012","3/3/2012","2/28/2012","73.82","0","On Time"
"5920-DPXLN","9/29/2013","10/29/2013","10/12/2013","43.81","0","On Time"
"1168-BEASA","4/8/2012","5/8/2012","4/25/2012","45.14","0","On Time"
"9286-VLKMI","12/14/2012","1/13/2013","12/25/2012","36.71","0","On Time"
"5196-TWQXF","9/28/2012","10/28/2012","10/17/2012","51.1","0","On Time"
"4460-ZXNDN","11/7/2013","12/7/2013","11/30/2013","52.84","0","On Time"
"5920-DPXLN","1/17/2013","2/16/2013","2/2/2013","47.55","0","On Time"
"5148-SYKLB","2/12/2012","3/13/2012","3/4/2012","69.43","0","On Time"
"6627-ELFBK","11/22/2013","12/22/2013","12/27/2013","44.89","5","1-30 days"
"7654-DOLHO","4/20/2012","5/20/2012","5/12/2012","33.01","0","On Time"
"3993-QUNVJ","4/18/2013","5/18/2013","4/26/2013","58.44","0","On Time"
"4640-FGEJI","5/31/2012","6/30/2012","6/27/2012","65.13","0","On Time"
"8820-BLYDZ","1/16/2012","2/15/2012","1/23/2012","78.37","0","On Time"
"3448-OWJOT","6/25/2013","7/25/2013","7/30/2013","53.34","5","1-30 days"
"2026-XLBER","6/12/2013","7/12/2013","6/28/2013","44.05","0","On Time"
"2026-XLBER","11/24/2012","12/24/2012","12/3/2012","65.07","0","On Time"
"2820-XGXSB","12/26/2012","1/25/2013","1/8/2013","72.14","0","On Time"
"7050-KQLDO","1/22/2013","2/21/2013","2/3/2013","43.12","0","On Time"
"8102-ABPKQ","1/25/2012","2/24/2012","3/12/2012","66.92","17","1-30 days"
"2824-HJQPP","11/3/2013","12/3/2013","11/16/2013","64.67","0","On Time"
"0625-TNJFG","3/20/2012","4/19/2012","4/11/2012","27.08","0","On Time"
"2676-DZINU","2/16/2012","3/17/2012","3/7/2012","72.79","0","On Time"
"9149-MATVB","7/6/2012","8/5/2012","8/5/2012","52.74","0","On Time"
"8389-TCXFQ","8/1/2012","8/31/2012","9/4/2012","71.83","4","1-30 days"
"2447-JCFGW","11/4/2012","12/4/2012","11/23/2012","37.49","0","On Time"
"9286-VLKMI","3/21/2012","4/20/2012","4/6/2012","88.13","0","On Time"
"2824-HJQPP","6/27/2013","7/27/2013","7/20/2013","55.34","0","On Time"
"9883-SDWFS","11/15/2012","12/15/2012","12/8/2012","10.36","0","On Time"
"5284-DJOZO","7/21/2012","8/20/2012","7/29/2012","79.58","0","On Time"
"2026-XLBER","8/26/2013","9/25/2013","9/21/2013","59.78","0","On Time"
"2447-JCFGW","6/26/2012","7/26/2012","7/23/2012","68.12","0","On Time"
"5920-DPXLN","2/23/2013","3/25/2013","3/12/2013","58.98","0","On Time"
"7600-OISKG","4/11/2013","5/11/2013","5/19/2013","59.08","8","1-30 days"
"7329-TWKLF","8/28/2013","9/27/2013","9/22/2013","81.28","0","On Time"
"9286-VLKMI","9/27/2012","10/27/2012","10/4/2012","14.22","0","On Time"
"4460-ZXNDN","3/21/2013","4/20/2013","5/20/2013","84.43","30","1-30 days"
"2824-HJQPP","10/22/2013","11/21/2013","11/10/2013","66.72","0","On Time"
"4092-ZAVRG","6/5/2012","7/5/2012","6/6/2012","71.6","0","On Time"
"7695-NKUXM","2/14/2012","3/15/2012","2/21/2012","30.05","0","On Time"
"9883-SDWFS","4/23/2013","5/23/2013","5/26/2013","32.75","3","1-30 days"
"2824-HJQPP","1/2/2013","2/1/2013","1/24/2013","50.66","0","On Time"
"0706-NRGUP","8/3/2012","9/2/2012","9/3/2012","23.38","1","1-30 days"
"9117-LYRCE","5/21/2012","6/20/2012","7/11/2012","63.33","21","1-30 days"
"5920-DPXLN","3/3/2012","4/2/2012","3/29/2012","61.17","0","On Time"
"5613-UHVMG","2/14/2012","3/15/2012","3/27/2012","46.66","12","1-30 days"
"4632-QZOKX","2/14/2012","3/15/2012","3/20/2012","83.42","5","1-30 days"
"7329-TWKLF","5/2/2012","6/1/2012","5/24/2012","120.76","0","On Time"
"7260-ZHAKS","8/21/2013","9/20/2013","9/11/2013","68.16","0","On Time"
"9841-XLGBV","5/20/2012","6/19/2012","6/17/2012","53.81","0","On Time"
"0625-TNJFG","7/7/2013","8/6/2013","8/1/2013","68.03","0","On Time"
"7856-ODQFO","9/8/2013","10/8/2013","10/2/2013","38","0","On Time"
"9928-IJYBQ","9/3/2013","10/3/2013","10/4/2013","69.29","1","1-30 days"
"3271-HYHDN","4/6/2013","5/6/2013","4/11/2013","42.25","0","On Time"
"8389-TCXFQ","5/18/2013","6/17/2013","6/3/2013","51.53","0","On Time"
"5924-UOPGH","5/31/2012","6/30/2012","6/9/2012","84.26","0","On Time"
"9181-HEKGV","6/1/2013","7/1/2013","7/13/2013","81.53","12","1-30 days"
"7938-EVASK","8/13/2013","9/12/2013","9/11/2013","63.32","0","On Time"
"8102-ABPKQ","2/12/2013","3/14/2013","4/6/2013","60.3","23","1-30 days"
"8942-ERSWK","8/18/2012","9/17/2012","8/25/2012","15.18","0","On Time"
"5196-TWQXF","12/2/2012","1/1/2013","12/24/2012","50.17","0","On Time"
"7654-DOLHO","1/25/2013","2/24/2013","2/19/2013","7.08","0","On Time"
"2824-HJQPP","9/2/2013","10/2/2013","10/3/2013","66.59","1","1-30 days"
"7329-TWKLF","1/9/2012","2/8/2012","1/27/2012","56.86","0","On Time"
"0709-LZRJV","7/23/2013","8/22/2013","8/10/2013","61.89","0","On Time"
"9758-AIEIK","12/19/2012","1/18/2013","1/23/2013","65.49","5","1-30 days"
"7654-DOLHO","7/3/2013","8/2/2013","8/1/2013","17.12","0","On Time"
"6831-FIODB","11/23/2013","12/23/2013","12/12/2013","47.47","0","On Time"
"3569-VJWXS","3/3/2012","4/2/2012","3/28/2012","36.26","0","On Time"
"7938-EVASK","11/17/2012","12/17/2012","1/4/2013","62.17","18","1-30 days"
"1408-OQZUE","11/25/2013","12/25/2013","1/2/2014","41.08","8","1-30 days"
"2676-DZINU","9/9/2013","10/9/2013","9/19/2013","48.52","0","On Time"
"4651-PMEXQ","4/26/2012","5/26/2012","5/24/2012","96.76","0","On Time"
"6077-FDQRK","3/7/2013","4/6/2013","4/1/2013","56.6","0","On Time"
"7856-ODQFO","1/13/2013","2/12/2013","2/9/2013","56.6","0","On Time"
"0688-XNJRO","11/16/2012","12/16/2012","1/3/2013","39.39","18","1-30 days"
"9149-MATVB","8/21/2013","9/20/2013","9/8/2013","81.85","0","On Time"
"6077-FDQRK","9/25/2013","10/25/2013","10/12/2013","52.45","0","On Time"
"1447-YZKCL","2/8/2012","3/9/2012","3/18/2012","48.47","9","1-30 days"
"6391-GBFQJ","9/9/2013","10/9/2013","9/22/2013","7.96","0","On Time"
"8156-PCYBM","2/14/2012","3/15/2012","3/28/2012","76.47","13","1-30 days"
"8820-BLYDZ","4/1/2012","5/1/2012","4/16/2012","100.7","0","On Time"
"6004-KITZM","3/10/2012","4/9/2012","4/1/2012","75.99","0","On Time"
"9460-VAZGD","3/28/2013","4/27/2013","4/19/2013","55.57","0","On Time"
"8976-AMJEO","12/29/2012","1/28/2013","1/18/2013","83.93","0","On Time"
"5920-DPXLN","2/27/2012","3/28/2012","3/19/2012","48.75","0","On Time"
"5592-UQXSS","3/26/2013","4/25/2013","4/21/2013","48.98","0","On Time"
"7946-HJDUR","10/21/2013","11/20/2013","11/6/2013","55.21","0","On Time"
"0625-TNJFG","11/21/2013","12/21/2013","12/12/2013","92.48","0","On Time"
"3569-VJWXS","6/10/2012","7/10/2012","7/12/2012","43.89","2","1-30 days"
"3568-JJMFW","8/28/2012","9/27/2012","9/12/2012","79.43","0","On Time"
"0187-ERLSR","6/16/2012","7/16/2012","7/4/2012","64.47","0","On Time"
"9181-HEKGV","4/21/2012","5/21/2012","6/12/2012","88.36","22","1-30 days"
"9883-SDWFS","4/10/2012","5/10/2012","5/20/2012","20.99","10","1-30 days"
"2820-XGXSB","3/17/2012","4/16/2012","3/23/2012","80.15","0","On Time"
"5592-UQXSS","10/15/2012","11/14/2012","11/8/2012","46.64","0","On Time"
"1447-YZKCL","8/18/2013","9/17/2013","9/21/2013","62.93","4","1-30 days"
"9014-WENVB","2/3/2012","3/4/2012","3/5/2012","68.48","1","1-30 days"
"2676-DZINU","10/16/2012","11/15/2012","10/30/2012","69.58","0","On Time"
"7938-EVASK","7/21/2013","8/20/2013","9/2/2013","78.68","13","1-30 days"
"8942-ERSWK","7/26/2012","8/25/2012","8/6/2012","13.36","0","On Time"
"7260-ZHAKS","4/13/2012","5/13/2012","5/12/2012","67.29","0","On Time"
"2447-JCFGW","8/4/2012","9/3/2012","9/6/2012","86.83","3","1-30 days"
"8389-TCXFQ","2/9/2013","3/11/2013","3/28/2013","62.41","17","1-30 days"
"7209-MDWKR","5/5/2013","6/4/2013","6/10/2013","74.7","6","1-30 days"
"0379-NEVHP","8/16/2013","9/15/2013","8/31/2013","70.9","0","On Time"
"3831-FXWYK","9/18/2013","10/18/2013","10/29/2013","58.65","11","1-30 days"
"8942-ERSWK","2/9/2013","3/11/2013","2/17/2013","40.52","0","On Time"
"2687-XWAMA","1/28/2012","2/27/2012","2/8/2012","60.17","0","On Time"
"9014-WENVB","1/31/2012","3/1/2012","2/28/2012","69.55","0","On Time"
"8887-NCUZC","7/17/2013","8/16/2013","8/28/2013","36.21","12","1-30 days"
"8820-BLYDZ","7/12/2013","8/11/2013","7/14/2013","71.96","0","On Time"
"0465-DTULQ","4/10/2012","5/10/2012","5/3/2012","60.35","0","On Time"
"2026-XLBER","9/24/2013","10/24/2013","10/6/2013","43.71","0","On Time"
"9841-XLGBV","6/12/2013","7/12/2013","6/30/2013","53.53","0","On Time"
"8976-AMJEO","6/22/2013","7/22/2013","7/22/2013","62.94","0","On Time"
"7856-ODQFO","4/5/2012","5/5/2012","4/23/2012","23.53","0","On Time"
"7228-LEPPM","7/17/2013","8/16/2013","8/30/2013","56.73","14","1-30 days"
"7228-LEPPM","6/19/2012","7/19/2012","7/29/2012","60.46","10","1-30 days"
"8942-ERSWK","11/27/2012","12/27/2012","12/11/2012","35.49","0","On Time"
"4460-ZXNDN","10/1/2012","10/31/2012","11/21/2012","58.19","21","1-30 days"
"9286-VLKMI","10/5/2013","11/4/2013","10/8/2013","91.42","0","On Time"
"4640-FGEJI","3/24/2013","4/23/2013","5/10/2013","97.33","17","1-30 days"
"3568-JJMFW","6/14/2012","7/14/2012","7/2/2012","50.63","0","On Time"
"4460-ZXNDN","9/28/2012","10/28/2012","11/2/2012","90.57","5","1-30 days"
"8156-PCYBM","10/21/2012","11/20/2012","11/22/2012","70.12","2","1-30 days"
"8389-TCXFQ","2/1/2013","3/3/2013","2/22/2013","55","0","On Time"
"8389-TCXFQ","5/27/2013","6/26/2013","6/10/2013","50.89","0","On Time"
"8942-ERSWK","7/14/2012","8/13/2012","7/26/2012","16.31","0","On Time"
"0688-XNJRO","6/2/2013","7/2/2013","7/9/2013","41.56","7","1-30 days"
"5613-UHVMG","1/24/2013","2/23/2013","3/16/2013","61.02","21","1-30 days"
"8156-PCYBM","9/7/2012","10/7/2012","10/8/2012","50.88","1","1-30 days"
"3271-HYHDN","2/7/2012","3/8/2012","2/10/2012","72.49","0","On Time"
"8690-EEBEO","3/26/2013","4/25/2013","5/22/2013","57.97","27","1-30 days"
"9928-IJYBQ","12/15/2012","1/14/2013","1/19/2013","60.47","5","1-30 days"
"3831-FXWYK","7/13/2013","8/12/2013","8/12/2013","46.56","0","On Time"
"8887-NCUZC","7/5/2012","8/4/2012","8/6/2012","7.74","2","1-30 days"
"2824-HJQPP","2/12/2013","3/14/2013","3/12/2013","65.7","0","On Time"
"8156-PCYBM","3/27/2013","4/26/2013","4/28/2013","74.57","2","1-30 days"
"6004-KITZM","11/25/2012","12/25/2012","12/10/2012","79.42","0","On Time"
"1168-BEASA","11/29/2012","12/29/2012","12/27/2012","63.76","0","On Time"
"6160-HCSFI","5/16/2013","6/15/2013","5/30/2013","85.72","0","On Time"
"2824-HJQPP","3/10/2012","4/9/2012","4/17/2012","66.88","8","1-30 days"
"9323-NDIOV","7/29/2012","8/28/2012","8/27/2012","68.14","0","On Time"
"2676-DZINU","10/21/2012","11/20/2012","11/6/2012","76.7","0","On Time"
"1408-OQZUE","4/11/2012","5/11/2012","5/7/2012","54.75","0","On Time"
"1168-BEASA","11/9/2013","12/9/2013","11/23/2013","85.32","0","On Time"
"8364-UWVLM","11/27/2012","12/27/2012","12/21/2012","50.7","0","On Time"
"3993-QUNVJ","1/31/2013","3/2/2013","2/8/2013","68.79","0","On Time"
"5875-VZQCZ","9/20/2012","10/20/2012","10/17/2012","63.66","0","On Time"
"6048-QPZCF","3/10/2012","4/9/2012","4/8/2012","75.33","0","On Time"
"0688-XNJRO","9/1/2013","10/1/2013","10/21/2013","33.99","20","1-30 days"
"7938-EVASK","9/21/2012","10/21/2012","10/25/2012","72.75","4","1-30 days"
"9322-YCTQO","5/9/2013","6/8/2013","6/14/2013","86.91","6","1-30 days"
"5573-KSOIA","7/22/2013","8/21/2013","8/28/2013","70.77","7","1-30 days"
"5592-UQXSS","4/22/2012","5/22/2012","5/26/2012","42.08","4","1-30 days"
"6077-FDQRK","5/23/2013","6/22/2013","6/3/2013","34.5","0","On Time"
"6077-FDQRK","12/25/2012","1/24/2013","1/13/2013","55.87","0","On Time"
"5529-TBPGK","9/20/2013","10/20/2013","10/24/2013","91.03","4","1-30 days"
"9014-WENVB","9/12/2012","10/12/2012","10/8/2012","53.64","0","On Time"
"5164-VMYWJ","7/23/2013","8/22/2013","8/13/2013","81.15","0","On Time"
"5875-VZQCZ","5/30/2013","6/29/2013","6/19/2013","73.96","0","On Time"
"5164-VMYWJ","3/28/2013","4/27/2013","5/6/2013","83.73","9","1-30 days"
"1604-LIFKX","10/24/2013","11/23/2013","12/6/2013","83.65","13","1-30 days"
"8887-NCUZC","3/22/2013","4/21/2013","4/25/2013","24.19","4","1-30 days"
"0783-PEPYR","12/31/2012","1/30/2013","2/3/2013","66.56","4","1-30 days"
"9883-SDWFS","4/25/2013","5/25/2013","6/10/2013","21.58","16","1-30 days"
"6077-FDQRK","3/30/2012","4/29/2012","4/16/2012","26.9","0","On Time"
"2676-DZINU","6/10/2012","7/10/2012","7/1/2012","63.73","0","On Time"
"3448-OWJOT","6/23/2012","7/23/2012","7/18/2012","82.8","0","On Time"
"0706-NRGUP","9/28/2012","10/28/2012","10/24/2012","21","0","On Time"
"6831-FIODB","9/21/2012","10/21/2012","11/3/2012","33.25","13","1-30 days"
"3993-QUNVJ","5/2/2012","6/1/2012","5/23/2012","63.42","0","On Time"
"2676-DZINU","2/5/2013","3/7/2013","2/23/2013","41.3","0","On Time"
"1604-LIFKX","11/5/2012","12/5/2012","12/15/2012","68.61","10","1-30 days"
"5573-KSOIA","4/17/2012","5/17/2012","5/20/2012","69.54","3","1-30 days"
"4632-QZOKX","8/2/2012","9/1/2012","9/14/2012","58.06","13","1-30 days"
"8364-UWVLM","12/5/2012","1/4/2013","12/25/2012","101.44","0","On Time"
"7856-ODQFO","9/12/2012","10/12/2012","9/30/2012","43.79","0","On Time"
"0625-TNJFG","5/10/2013","6/9/2013","6/8/2013","36.86","0","On Time"
"9174-IYKOC","9/29/2012","10/29/2012","10/27/2012","80.71","0","On Time"
"5573-KSOIA","6/17/2013","7/17/2013","7/24/2013","72.22","7","1-30 days"
"2621-XCLEH","11/18/2012","12/18/2012","2/1/2013","86.39","45","31-60 days"
"6833-ETVHD","6/2/2013","7/2/2013","6/29/2013","86.87","0","On Time"
"0783-PEPYR","3/10/2012","4/9/2012","4/12/2012","75.62","3","1-30 days"
"9928-IJYBQ","8/24/2013","9/23/2013","9/18/2013","53.29","0","On Time"
"3569-VJWXS","4/17/2012","5/17/2012","5/29/2012","59.92","12","1-30 days"
"0465-DTULQ","10/3/2012","11/2/2012","11/7/2012","49.85","5","1-30 days"
"9460-VAZGD","12/27/2012","1/26/2013","1/7/2013","15","0","On Time"
"6708-DPYTF","9/8/2013","10/8/2013","10/10/2013","64.19","2","1-30 days"
"1447-YZKCL","2/13/2013","3/15/2013","3/13/2013","67.87","0","On Time"
"6391-GBFQJ","10/1/2013","10/31/2013","11/2/2013","25.72","2","1-30 days"
"2447-JCFGW","4/21/2012","5/21/2012","5/16/2012","60.41","0","On Time"
"8820-BLYDZ","2/2/2013","3/4/2013","2/11/2013","77.35","0","On Time"
"9286-VLKMI","3/6/2013","4/5/2013","3/6/2013","47.39","0","On Time"
"4651-PMEXQ","1/28/2013","2/27/2013","2/22/2013","65.56","0","On Time"
"5196-TWQXF","5/23/2012","6/22/2012","6/28/2012","50.44","6","1-30 days"
"2026-XLBER","10/19/2012","11/18/2012","11/5/2012","62.31","0","On Time"
"6831-FIODB","2/18/2013","3/20/2013","3/19/2013","41.11","0","On Time"
"7372-CESLR","1/1/2013","1/31/2013","1/31/2013","37.25","0","On Time"
"2447-JCFGW","11/18/2013","12/18/2013","12/4/2013","54.3","0","On Time"
"8976-AMJEO","8/18/2013","9/17/2013","9/9/2013","78.79","0","On Time"
"7260-ZHAKS","7/24/2013","8/23/2013","8/14/2013","65.2","0","On Time"
"0709-LZRJV","3/14/2013","4/13/2013","4/8/2013","68.16","0","On Time"
"9174-IYKOC","11/14/2013","12/14/2013","12/6/2013","57.61","0","On Time"
"9323-NDIOV","9/10/2012","10/10/2012","9/27/2012","40.83","0","On Time"
"5164-VMYWJ","7/11/2012","8/10/2012","8/10/2012","72.52","0","On Time"
"7654-DOLHO","10/5/2012","11/4/2012","11/2/2012","43.97","0","On Time"
"9014-WENVB","12/19/2012","1/18/2013","1/6/2013","66.08","0","On Time"
"9286-VLKMI","6/10/2013","7/10/2013","6/10/2013","51.55","0","On Time"
"7856-ODQFO","12/22/2012","1/21/2013","1/16/2013","52.92","0","On Time"
"2447-JCFGW","3/21/2012","4/20/2012","4/20/2012","69.51","0","On Time"
"2423-QOKIO","4/6/2013","5/6/2013","5/8/2013","47.77","2","1-30 days"
"6160-HCSFI","2/12/2013","3/14/2013","2/26/2013","75.78","0","On Time"
"9250-VHLWY","5/23/2013","6/22/2013","6/22/2013","44.12","0","On Time"
"9323-NDIOV","4/16/2013","5/16/2013","5/12/2013","59.66","0","On Time"
"7372-CESLR","6/28/2013","7/28/2013","7/17/2013","38.13","0","On Time"
"8976-AMJEO","4/15/2012","5/15/2012","5/8/2012","59.74","0","On Time"
"0783-PEPYR","3/17/2012","4/16/2012","4/20/2012","64.33","4","1-30 days"
"8156-PCYBM","11/23/2012","12/23/2012","12/16/2012","68","0","On Time"
"6708-DPYTF","5/23/2012","6/22/2012","7/5/2012","79.59","13","1-30 days"
"3448-OWJOT","1/1/2013","1/31/2013","2/4/2013","71.35","4","1-30 days"
"9883-SDWFS","11/8/2012","12/8/2012","1/1/2013","11.44","24","1-30 days"
"3271-YDPUJ","4/6/2013","5/6/2013","4/28/2013","27.95","0","On Time"
"5284-DJOZO","4/9/2012","5/9/2012","4/23/2012","69.8","0","On Time"
"3569-VJWXS","8/1/2013","8/31/2013","8/26/2013","64.19","0","On Time"
"3831-FXWYK","12/27/2012","1/26/2013","2/1/2013","71.85","6","1-30 days"
"2820-XGXSB","2/13/2012","3/14/2012","2/17/2012","70.45","0","On Time"
"1168-BEASA","9/5/2012","10/5/2012","10/3/2012","61.46","0","On Time"
"9149-MATVB","9/21/2013","10/21/2013","10/14/2013","42.17","0","On Time"
"9181-HEKGV","6/14/2012","7/14/2012","8/7/2012","78.67","24","1-30 days"
"3831-FXWYK","2/10/2012","3/11/2012","3/22/2012","64.54","11","1-30 days"
"5148-SYKLB","9/21/2012","10/21/2012","11/7/2012","73.69","17","1-30 days"
"8690-EEBEO","8/19/2013","9/18/2013","9/25/2013","36.26","7","1-30 days"
"0465-DTULQ","1/9/2012","2/8/2012","2/13/2012","40.22","5","1-30 days"
"2125-HJDLA","4/24/2013","5/24/2013","5/28/2013","39.25","4","1-30 days"
"0709-LZRJV","10/15/2013","11/14/2013","11/6/2013","61.29","0","On Time"
"8690-EEBEO","4/9/2013","5/9/2013","5/16/2013","84.6","7","1-30 days"
"1447-YZKCL","7/24/2012","8/23/2012","9/1/2012","79.39","9","1-30 days"
"7209-MDWKR","5/22/2013","6/21/2013","7/2/2013","49.37","11","1-30 days"
"5920-DPXLN","11/18/2012","12/18/2012","12/10/2012","56.02","0","On Time"
"5284-DJOZO","7/30/2012","8/29/2012","8/15/2012","67.8","0","On Time"
"3569-VJWXS","2/17/2012","3/18/2012","3/11/2012","51.07","0","On Time"
"6048-QPZCF","1/21/2012","2/20/2012","1/31/2012","72.06","0","On Time"
"5148-SYKLB","1/16/2012","2/15/2012","2/1/2012","74.01","0","On Time"
"4651-PMEXQ","2/14/2012","3/15/2012","3/13/2012","83.09","0","On Time"
"8887-NCUZC","3/29/2012","4/28/2012","4/27/2012","10.47","0","On Time"
"8389-TCXFQ","6/5/2012","7/5/2012","7/12/2012","38.73","7","1-30 days"
"9771-QTLGZ","2/9/2013","3/11/2013","2/25/2013","61.07","0","On Time"
"7228-LEPPM","3/13/2012","4/12/2012","4/21/2012","46.22","9","1-30 days"
"3676-CQAIF","6/19/2012","7/19/2012","7/21/2012","39.74","2","1-30 days"
"9322-YCTQO","2/1/2012","3/2/2012","3/15/2012","87.13","13","1-30 days"
"4092-ZAVRG","11/25/2012","12/25/2012","11/30/2012","87.71","0","On Time"
"2687-XWAMA","3/17/2013","4/16/2013","3/29/2013","37.66","0","On Time"
"0709-LZRJV","12/1/2012","12/31/2012","1/16/2013","38.41","16","1-30 days"
"9286-VLKMI","8/31/2012","9/30/2012","9/11/2012","57.8","0","On Time"
"8102-ABPKQ","6/27/2013","7/27/2013","8/22/2013","48.45","26","1-30 days"
